rollout/env_steps,time/total_timesteps,rollout/agent_steps_total,rollout/active_agents,rollout/episode_group_reward,rollout/episode_agent_steps,rollout/episode_length,rollout/episode_alive_agents_end,train/ent_coef,train/critic_loss,train/current_q_values,train/entrQ_1,train/next_q_values,train/entrQ_2,train/actor_loss,train/n_updates,train/run_costs,train/sto_costs,train/entropy,train/terminal_costs
,,,,1691.5015388587542,1733,287,1,0.015729732811450958,4.868788719177246,73.34648895263672,2.4492299556732178,0.009900989942252636,2.4539384841918945,-73.33197021484375,406588,8.57118034362793,0.0,0.0,-4.67161750793457
208300,208300,1220010,8,,,,,0.015780646353960037,4.916674613952637,76.92306518554688,2.4753878116607666,0.009900989942252636,2.4726505279541016,-77.61810302734375,406602,7.720882415771484,0.0,0.0,-4.516934394836426
208400,208400,1220544,4,,,,,0.016123082488775253,4.700436592102051,71.810791015625,2.3685309886932373,0.009900989942252636,2.3706603050231934,0,406802,8.728754043579102,0.0,0.0,-4.689752101898193
208500,208500,1220906,2,,,,,0.016217784956097603,4.924936294555664,77.71400451660156,2.4758596420288086,0.009900989942252636,2.478708267211914,-74.76948547363281,407002,7.946019172668457,0.0,0.0,-4.785417556762695
,,,,1036.6030968331804,1040,270,1,0.016219547018408775,4.7515668869018555,77.60448455810547,2.3906683921813965,0.009900989942252636,2.391385316848755,-77.04944610595703,407128,8.218291282653809,0.0,0.0,-4.633323669433594
208600,208600,1221290,8,,,,,0.016336090862751007,4.850175380706787,76.94747161865234,2.438109874725342,0.009900989942252636,2.439706325531006,-77.53633117675781,407202,8.292465209960938,0.0,0.0,-4.783702373504639
208700,208700,1222090,8,,,,,0.016506515443325043,4.740894794464111,73.56430053710938,2.3875479698181152,0.009900989942252636,2.387465715408325,0,407402,8.205081939697266,0.0,0.0,-4.601797103881836
208800,208800,1222662,3,,,,,0.016381660476326942,4.774657726287842,71.88520812988281,2.4044189453125,0.009900989942252636,2.402283191680908,-75.85601043701172,407602,7.470744609832764,0.0,0.0,-4.632444381713867
,,,,2099.4407382876125,1804,310,1,0.016245871782302856,4.760916709899902,74.21027374267578,2.3953189849853516,0.009900989942252636,2.3954720497131348,-74.86972045898438,407748,8.384647369384766,0.0,0.0,-4.67061710357666
208900,208900,1223014,8,,,,,0.016228148713707924,4.7534379959106445,74.09385681152344,2.39524507522583,0.009900989942252636,2.3942275047302246,-74.34358215332031,407802,8.02313232421875,0.0,0.0,-4.4675703048706055
209000,209000,1223814,8,,,,,0.015735164284706116,4.744866847991943,74.33855438232422,2.3854284286499023,0.009900989942252636,2.390848398208618,0,408002,8.311286926269531,0.0,0.0,-4.705422401428223
209100,209100,1224428,4,,,,,0.015578191727399826,4.829958438873291,74.91487121582031,2.4300482273101807,0.009900989942252636,2.4271583557128906,-78.28306579589844,408202,8.051196098327637,0.0,0.0,-4.630596160888672
,,,,2098.9154549555033,1814,285,1,0.01562302652746439,4.732207298278809,74.28426361083984,2.3768675327301025,0.009900989942252636,2.3787577152252197,-75.01577758789062,408318,8.58767318725586,0.0,0.0,-4.67278528213501
209200,209200,1224948,8,,,,,0.01568598300218582,4.683913230895996,71.71295166015625,2.3589060306549072,0.009900989942252636,2.3560729026794434,-71.90571594238281,408402,7.950213432312012,0.0,0.0,-4.6073102951049805
209300,209300,1225605,3,,,,,0.01573466882109642,4.7528486251831055,68.82642364501953,2.3929688930511475,0.009900989942252636,2.3931989669799805,0,408602,7.8349714279174805,0.0,0.0,-4.625288486480713
209400,209400,1225742,1,,,,,0.014980643056333065,4.750532150268555,73.69499206542969,2.3909029960632324,0.009900989942252636,2.388941764831543,-77.37097930908203,408802,7.86022424697876,0.0,0.0,-4.7223615646362305
,,,,1046.9008871257001,1152,264,1,0.014851628802716732,4.730912208557129,74.46946716308594,2.384228229522705,0.009900989942252636,2.3828258514404297,-74.71466827392578,408846,7.742336273193359,0.0,0.0,-4.640611171722412
209500,209500,1226388,8,,,,,0.014723578467965126,4.842748641967773,77.24067687988281,2.437558650970459,0.009900989942252636,2.432105541229248,-77.52688598632812,409002,8.247329711914062,0.0,0.0,-4.7428693771362305
209600,209600,1227188,8,,,,,0.01498127169907093,4.7992658615112305,74.07038879394531,2.4168572425842285,0.009900989942252636,2.4171855449676514,0,409202,8.185347557067871,0.0,0.0,-4.592764854431152
209700,209700,1227766,3,,,,,0.014970346353948116,4.775569915771484,75.71788787841797,2.399498224258423,0.009900989942252636,2.3993630409240723,-74.62329864501953,409402,8.11520004272461,0.0,0.0,-4.7889909744262695
,,,,1880.0546855727785,2089,354,1,0.014962509274482727,4.788030624389648,75.71337890625,2.4099202156066895,0.009900989942252636,2.4081687927246094,-76.37574005126953,409554,7.862167835235596,0.0,0.0,-4.622383117675781
209800,209800,1228045,8,,,,,0.01485470961779356,4.6594085693359375,72.28270721435547,2.347069501876831,0.009900989942252636,2.346424102783203,-73.03369140625,409602,7.841339588165283,0.0,0.0,-4.643685340881348
209900,209900,1228845,8,,,,,0.01527918316423893,4.854269027709961,76.14468383789062,2.4385688304901123,0.009900989942252636,2.441178798675537,0,409802,8.351690292358398,0.0,0.0,-4.674073219299316
210000,210000,1229430,1,,,,,0.015603192150592804,4.863919258117676,76.46839141845703,2.4460701942443848,0.009900989942252636,2.4470396041870117,-76.15542602539062,410002,7.795586585998535,0.0,0.0,-4.541482925415039
,,,,1779.2052739231383,1600,247,1,0.01574293151497841,4.895391464233398,73.93736267089844,2.463423490524292,0.009900989942252636,2.464848518371582,0,410048,8.388029098510742,0.0,0.0,-4.699853897094727
210100,210100,1230069,8,,,,,0.015205462463200092,4.685900688171387,71.00813293457031,2.3563432693481445,0.009900989942252636,2.3555850982666016,-71.54654693603516,410202,7.990059852600098,0.0,0.0,-4.641143798828125
210200,210200,1230828,5,,,,,0.015134538523852825,4.874932765960693,71.02420806884766,2.448340892791748,0.009900989942252636,2.4493069648742676,0,410402,7.947725296020508,0.0,0.0,-4.684109210968018
210300,210300,1231153,2,,,,,0.014989003539085388,4.778764724731445,74.33711242675781,2.404841899871826,0.009900989942252636,2.40879487991333,-74.52987670898438,410602,8.030426979064941,0.0,0.0,-4.600930213928223
,,,,1820.8010393205554,1789,339,1,0.015099895186722279,4.75743293762207,72.59915161132812,2.388046979904175,0.009900989942252636,2.3901045322418213,0,410726,7.687666893005371,0.0,0.0,-4.723842620849609
210400,210400,1231546,8,,,,,0.015096302144229412,4.85173225402832,74.34255981445312,2.4384686946868896,0.009900989942252636,2.4379477500915527,-75.17750549316406,410802,8.215398788452148,0.0,0.0,-4.756039619445801
210500,210500,1232346,8,,,,,0.015234675258398056,4.677953720092773,72.27891540527344,2.3515923023223877,0.009900989942252636,2.3515329360961914,0,411002,8.403658866882324,0.0,0.0,-4.643669128417969
210600,210600,1232912,3,,,,,0.015225160866975784,4.634105682373047,69.89079284667969,2.3299412727355957,0.009900989942252636,2.329191207885742,-74.1107177734375,411202,7.631925582885742,0.0,0.0,-4.6738786697387695
,,,,2049.417394948059,1779,320,1,0.014726162888109684,4.685746192932129,74.67080688476562,2.358487606048584,0.009900989942252636,2.3585352897644043,-75.04205322265625,411366,7.70878267288208,0.0,0.0,-4.621173858642578
210700,210700,1233165,8,,,,,0.014590543694794178,4.766792297363281,76.18413543701172,2.395378351211548,0.009900989942252636,2.39906644821167,-76.37602996826172,411402,8.281851768493652,0.0,0.0,-4.757328510284424
210800,210800,1233913,6,,,,,0.014411436393857002,4.661229610443115,76.1085205078125,2.3474314212799072,0.009900989942252636,2.348822593688965,0,411602,8.058349609375,0.0,0.0,-4.658191680908203
210900,210900,1234302,2,,,,,0.014866281300783157,4.901135444641113,76.67753601074219,2.4635868072509766,0.009900989942252636,2.466982364654541,-77.2916259765625,411802,8.462881088256836,0.0,0.0,-4.679742813110352
,,,,1213.7244129892529,1342,250,1,0.01508370228111744,4.821195602416992,76.79286193847656,2.424147605895996,0.009900989942252636,2.4232547283172607,0,411866,8.097707748413086,0.0,0.0,-4.679937839508057
211000,211000,1234887,6,,,,,0.01550282072275877,4.861415863037109,75.05682373046875,2.4433255195617676,0.009900989942252636,2.443950891494751,-75.47230529785156,412002,7.932945728302002,0.0,0.0,-4.6407694816589355
211100,211100,1235487,6,,,,,0.015341741964221,4.82871675491333,75.43055725097656,2.4247097969055176,0.009900989942252636,2.426332950592041,0,412202,8.201104164123535,0.0,0.0,-4.7112531661987305
211200,211200,1235852,2,,,,,0.015247530303895473,4.7747907638549805,74.96441650390625,2.403817653656006,0.009900989942252636,2.4027252197265625,-75.54129028320312,412402,8.238120079040527,0.0,0.0,-4.67561149597168
,,,,1597.0346212460508,1516,285,1,0.01522737555205822,4.680403709411621,72.67431640625,2.355443000793457,0.009900989942252636,2.3549771308898926,0,412436,7.8221235275268555,0.0,0.0,-4.600665092468262
211300,211300,1236543,8,,,,,0.015057667158544064,4.78645133972168,74.6314697265625,2.4047439098358154,0.009900989942252636,2.402566909790039,-75.01246643066406,412602,7.871662616729736,0.0,0.0,-4.630225658416748
211400,211400,1237306,4,,,,,0.014796796254813671,4.755766868591309,72.97891235351562,2.3856072425842285,0.009900989942252636,2.382248878479004,0,412802,8.923015594482422,0.0,0.0,-4.62827205657959
211500,211500,1237502,1,,,,,0.014864962548017502,4.840010643005371,77.02767181396484,2.4332892894744873,0.009900989942252636,2.43284010887146,-75.11526489257812,413002,7.865363597869873,0.0,0.0,-4.58568000793457
211600,211600,1237602,1,,,,,0.014506082981824875,4.726653099060059,71.22603607177734,2.3737659454345703,0.009900989942252636,2.377319812774658,-72.17084503173828,413202,7.328675270080566,0.0,0.0,-4.573940277099609
,,,,1833.825421527156,1772,432,1,0.014589492231607437,4.893313407897949,78.46825408935547,2.462106466293335,0.009900989942252636,2.465580463409424,0,413300,8.491362571716309,0.0,0.0,-4.59531831741333
211700,211700,1238059,8,,,,,0.014763926155865192,4.853670120239258,75.90078735351562,2.435431957244873,0.009900989942252636,2.434690475463867,0,413402,8.180655479431152,0.0,0.0,-4.65434455871582
211800,211800,1238859,8,,,,,0.01532532088458538,4.91262149810791,76.1287841796875,2.4713337421417236,0.009900989942252636,2.4726624488830566,-78.96756744384766,413602,8.420251846313477,0.0,0.0,-4.682067394256592
211900,211900,1239380,4,,,,,0.01551560778170824,4.8150835037231445,73.90316009521484,2.424229383468628,0.009900989942252636,2.4230940341949463,-74.44720458984375,413802,7.8874921798706055,0.0,0.0,-4.675589084625244
,,,,2052.5865224706804,1881,310,1,0.015068857930600643,4.62564754486084,71.13494873046875,2.3282470703125,0.009900989942252636,2.3249502182006836,-74.89715576171875,413920,8.106271743774414,0.0,0.0,-4.71798038482666
212000,212000,1239860,8,,,,,0.015005880035459995,4.680667400360107,74.9969253540039,2.354581594467163,0.009900989942252636,2.3555984497070312,0,414002,7.944258689880371,0.0,0.0,-4.59417724609375
212100,212100,1240660,8,,,,,0.015264496207237244,4.77416467666626,75.448486328125,2.4089701175689697,0.009900989942252636,2.409350872039795,-75.22903442382812,414202,7.867449760437012,0.0,0.0,-4.592912197113037
212200,212200,1241204,2,,,,,0.015172155573964119,4.780292510986328,73.52180480957031,2.402864694595337,0.009900989942252636,2.4036049842834473,-73.8575668334961,414402,8.211885452270508,0.0,0.0,-4.636351585388184
,,,,1992.773650206264,1752,290,1,0.014999392442405224,4.83652400970459,74.38907623291016,2.4329497814178467,0.009900989942252636,2.4348652362823486,0,414500,7.950450897216797,0.0,0.0,-4.698376178741455
212300,212300,1241690,6,,,,,0.01500203087925911,4.8503217697143555,76.71322631835938,2.4397008419036865,0.009900989942252636,2.4382123947143555,0,414602,8.096935272216797,0.0,0.0,-4.711694717407227
212400,212400,1242194,5,,,,,0.014939895831048489,4.817975997924805,77.90959167480469,2.42509126663208,0.009900989942252636,2.4238171577453613,-77.11515045166016,414802,7.3678741455078125,0.0,0.0,-4.672295093536377
212500,212500,1242500,2,,,,,0.014229588210582733,4.806032180786133,74.26932525634766,2.42171049118042,0.009900989942252636,2.4207868576049805,-74.62857055664062,415002,7.805112361907959,0.0,0.0,-4.6860480308532715
,,,,1256.7085982252997,1247,279,1,0.014290294609963894,4.740806579589844,75.4085693359375,2.385275363922119,0.009900989942252636,2.3900325298309326,0,415058,8.391775131225586,0.0,0.0,-4.667957782745361
212600,212600,1243107,8,,,,,0.014722475782036781,4.970200538635254,74.82022094726562,2.503563404083252,0.009900989942252636,2.50130558013916,0,415202,7.719367980957031,0.0,0.0,-4.665107727050781
212700,212700,1243817,7,,,,,0.014672485180199146,4.814079284667969,76.71803283691406,2.423964023590088,0.009900989942252636,2.424421548843384,-76.15702819824219,415402,8.507156372070312,0.0,0.0,-4.703909873962402
212800,212800,1244359,4,,,,,0.014991575852036476,4.899421215057373,78.18621826171875,2.463149309158325,0.009900989942252636,2.4661407470703125,-78.61829376220703,415602,7.9084601402282715,0.0,0.0,-4.540814399719238
,,,,2013.0038476642794,1983,338,1,0.015101169236004353,4.83408260345459,74.18679809570312,2.42915678024292,0.009900989942252636,2.426948070526123,-74.49686431884766,415734,7.273377418518066,0.0,0.0,-4.6677093505859375
212900,212900,1244786,8,,,,,0.01504947617650032,4.691899299621582,69.43597412109375,2.362356662750244,0.009900989942252636,2.3644521236419678,0,415802,8.169539451599121,0.0,0.0,-4.723023891448975
213000,213000,1245557,6,,,,,0.014763264916837215,4.804699897766113,74.5854721069336,2.416916608810425,0.009900989942252636,2.417457342147827,-73.91957092285156,416002,8.330774307250977,0.0,0.0,-4.680703163146973
213100,213100,1245768,1,,,,,0.015004584565758705,4.737510681152344,72.99054718017578,2.3859119415283203,0.009900989942252636,2.388071060180664,-73.46090698242188,416202,7.39305305480957,0.0,0.0,-4.640778541564941
,,,,1292.7793000698105,1264,244,1,0.01499993447214365,4.781103134155273,72.42434692382812,2.407505512237549,0.009900989942252636,2.406709671020508,0,416222,8.4313325881958,0.0,0.0,-4.740864276885986
213200,213200,1246498,8,,,,,0.015161733143031597,4.880417823791504,75.80699157714844,2.4570178985595703,0.009900989942252636,2.4533064365386963,0,416402,8.808616638183594,0.0,0.0,-4.7483062744140625
213300,213300,1247259,6,,,,,0.015659049153327942,4.7337822914123535,71.9535903930664,2.3826065063476562,0.009900989942252636,2.380483627319336,-73.67555236816406,416602,8.040082931518555,0.0,0.0,-4.661377906799316
213400,213400,1247698,1,,,,,0.01576097309589386,4.889861106872559,78.21257019042969,2.459979772567749,0.009900989942252636,2.4578773975372314,-78.61223602294922,416802,8.131622314453125,0.0,0.0,-4.718616008758545
,,,,2235.5196723148224,1920,290,1,,,,,,,,,,,,
213500,213500,1248498,8,,,,,0.015716012567281723,4.690668106079102,71.48239135742188,2.357652425765991,0.009900989942252636,2.3570146560668945,0,417002,8.209050178527832,0.0,0.0,-4.689849853515625
213600,213600,1249208,5,,,,,0.01637946628034115,4.727329254150391,74.7648696899414,2.3798201084136963,0.009900989942252636,2.377312183380127,-72.8824234008789,417202,7.630113124847412,0.0,0.0,-4.575850486755371
213700,213700,1249596,2,,,,,0.01612696424126625,4.760472297668457,72.42078399658203,2.3965277671813965,0.009900989942252636,2.396469831466675,-72.75231170654297,417402,7.436393737792969,0.0,0.0,-4.634946346282959
,,,,2183.5621122893313,1932,325,1,0.01595192216336727,4.7511887550354,69.87669372558594,2.384169340133667,0.009900989942252636,2.3884987831115723,0,417452,8.313569068908691,0.0,0.0,-4.688498497009277
213800,213800,1250230,8,,,,,0.01574452966451645,4.662472724914551,73.28814697265625,2.348287582397461,0.009900989942252636,2.3475043773651123,0,417602,7.429096221923828,0.0,0.0,-4.644765853881836
213900,213900,1250988,4,,,,,0.015959301963448524,4.769138813018799,76.4475326538086,2.383382558822632,0.009900989942252636,2.3837406635284424,-74.00015258789062,417802,7.776433944702148,0.0,0.0,-4.638054370880127
,,,,1721.0141591979702,1586,273,1,0.015528975054621696,4.820744514465332,76.4468994140625,2.4249463081359863,0.009900989942252636,2.42842435836792,0,417998,8.390464782714844,0.0,0.0,-4.6906867027282715
214000,214000,1251232,8,,,,,0.01552447397261858,4.754329681396484,77.0185775756836,2.389665126800537,0.009900989942252636,2.3950188159942627,-77.63813781738281,418002,8.16398811340332,0.0,0.0,-4.647881507873535
214100,214100,1252032,8,,,,,0.015353415161371231,4.8994598388671875,77.16702270507812,2.467010021209717,0.009900989942252636,2.4682412147521973,0,418202,7.64683198928833,0.0,0.0,-4.616291046142578
214200,214200,1252803,6,,,,,0.015660183504223824,4.687001705169678,71.8696060180664,2.3620500564575195,0.009900989942252636,2.358078718185425,-75.32463073730469,418402,7.291774749755859,0.0,0.0,-4.745272636413574
,,,,2091.2406487134263,1893,272,1,0.015256142243742943,4.700016975402832,74.99767303466797,2.3625192642211914,0.009900989942252636,2.3619349002838135,-75.67648315429688,418542,7.635266304016113,0.0,0.0,-4.630985260009766
214300,214300,1253349,8,,,,,0.015102378092706203,4.732564926147461,74.1790771484375,2.3799376487731934,0.009900989942252636,2.377573013305664,-74.79383087158203,418602,8.350739479064941,0.0,0.0,-4.679266452789307
214400,214400,1254149,8,,,,,0.014868748374283314,4.938096046447754,79.17140197753906,2.4854626655578613,0.009900989942252636,2.483123302459717,0,418802,7.949474811553955,0.0,0.0,-4.554303169250488
214500,214500,1254704,2,,,,,0.014963309280574322,4.7132134437561035,71.6264877319336,2.3724489212036133,0.009900989942252636,2.375180244445801,-75.76866912841797,419002,7.574210166931152,0.0,0.0,-4.718779563903809
